order_id,exchange,pair,side,quantity,price,order_type,status,timestamp
a714dd8c-48a8-4453-94d5-1c0fb5cb387f,dummyex,BTCUSDT,buy,4,1969.54,LIMIT,CANCELED,2025-07-30T11:30:52.364135
eb3dbe27-8c6a-4890-ba8e-514781ad6f93,dummyex,BTCUSDT,sell,8,1528.11,LIMIT,CANCELED,2025-07-30T11:30:52.389612
1ce3a380-5488-43bc-85ac-a34b332916b7,dummyex,BTCUSDT,sell,4,1110.86,LIMIT,CANCELED,2025-07-30T11:30:52.413809
bd8022f5-9ca8-4c48-9211-d0ebf73c7978,dummyex,BTCUSDT,buy,7,MARKET,MARKET,CANCELED,2025-07-30T11:30:52.437102
65454f52-f8bd-4fbb-bbec-b055163bc783,dummyex,BTCUSDT,sell,9,1649.92,LIMIT,CANCELED,2025-07-30T11:30:52.460234
39e9b3b3-e11a-4b68-aa3b-6a5261772fef,dummyex,BTCUSDT,sell,2,1258.15,LIMIT,CANCELED,2025-07-30T11:30:52.483363
34e4ac02-e3ca-4551-a0a5-56c150d6c9c7,dummyex,BTCUSDT,buy,4,1890.7,LIMIT,CANCELED,2025-07-30T11:30:52.507314
253af1cf-0852-4143-8583-6bea639387fd,dummyex,BTCUSDT,buy,4,MARKET,MARKET,CANCELED,2025-07-30T11:30:52.532777
e9208781-835e-42a0-ad7e-09bd4d9e039b,dummyex,BTCUSDT,buy,3,MARKET,MARKET,CANCELED,2025-07-30T11:30:52.564186
82c9a4f2-23ae-4de4-9672-abc9393918cb,dummyex,BTCUSDT,sell,5,1333.55,LIMIT,CANCELED,2025-07-30T11:30:52.591643
c9b22dcc-29f9-4f7e-be25-2ac867bafde4,dummyex,BTCUSDT,sell,9,MARKET,MARKET,CANCELED,2025-07-30T11:30:52.616752
3af279b1-f32c-4a65-953d-b66214ab3298,dummyex,BTCUSDT,buy,3,MARKET,MARKET,CANCELED,2025-07-30T11:30:52.642902
373ec7ee-b7c2-4ca3-895d-7995d47cdd4e,dummyex,BTCUSDT,buy,10,MARKET,MARKET,CANCELED,2025-07-30T11:30:52.673238
1d8e7567-5476-4b06-8f75-4ee3199e5d35,dummyex,BTCUSDT,buy,3,1073.82,LIMIT,CANCELED,2025-07-30T11:30:52.696367
4e3f2b80-3dcc-4c73-8705-a9f0ce7f8e32,dummyex,BTCUSDT,sell,9,MARKET,MARKET,CANCELED,2025-07-30T11:30:52.720303
6d8d42ee-93e6-4972-a17b-f3d96ad392e5,dummyex,BTCUSDT,sell,10,MARKET,MARKET,CANCELED,2025-07-30T11:30:52.745632
5ca7198b-ab4a-45b9-a843-cac79d2366f3,dummyex,BTCUSDT,sell,2,MARKET,MARKET,CANCELED,2025-07-30T11:30:52.769501
38d570c7-0ec1-4085-9b48-1d22e64ece2e,dummyex,BTCUSDT,sell,8,MARKET,MARKET,CANCELED,2025-07-30T11:30:52.793273
e90f65c2-250c-4004-83ef-4b878fec26fc,dummyex,BTCUSDT,buy,1,MARKET,MARKET,CANCELED,2025-07-30T11:30:52.816559
876a0dae-590c-4ddc-988e-77cae54a8b28,dummyex,BTCUSDT,buy,5,MARKET,MARKET,CANCELED,2025-07-30T11:30:52.840377
04cce36a-7fd5-410f-85d9-804996cea0aa,dummyex,BTCUSDT,buy,2,1417.33,LIMIT,CANCELED,2025-07-30T11:30:52.863847
c0869b58-8f7a-49c2-9d07-4ba9769a70b3,dummyex,BTCUSDT,sell,8,1878.09,LIMIT,CANCELED,2025-07-30T11:30:52.889475
c1f10a61-8e81-463b-bd02-7cc6b3f584eb,dummyex,BTCUSDT,sell,4,1192.32,LIMIT,CANCELED,2025-07-30T11:30:52.912580
88036685-8efe-43a3-b608-2193d720c169,dummyex,BTCUSDT,sell,6,1473.66,LIMIT,CANCELED,2025-07-30T11:30:52.936544
d2133acc-7851-4f29-b372-e80a126ab155,dummyex,BTCUSDT,buy,5,1599.89,LIMIT,CANCELED,2025-07-30T11:30:52.961062
6b04a436-2dd6-4ea1-90b4-4bdf918ab0de,dummyex,BTCUSDT,sell,7,MARKET,MARKET,CANCELED,2025-07-30T11:30:52.984856
2e8bbb12-52b7-4c04-9741-5763f70121b9,dummyex,BTCUSDT,sell,3,1975.81,LIMIT,CANCELED,2025-07-30T11:30:53.008059
065e6965-9f3f-45b6-8131-160650811c05,dummyex,BTCUSDT,buy,9,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.030600
9c11a70b-d2eb-444e-a109-1677da68dd85,dummyex,BTCUSDT,buy,8,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.053444
87c52e13-1aec-4c9e-ac98-3cb3e4fa0847,dummyex,BTCUSDT,buy,8,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.077972
8929cf75-ab7b-4cf4-b42e-c080bb237385,dummyex,BTCUSDT,buy,6,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.102911
aa59c0f7-6600-4f8a-bd86-bf9ddeb98718,dummyex,BTCUSDT,buy,9,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.126498
2ef48319-8685-49fe-bb33-93afaab558c6,dummyex,BTCUSDT,sell,9,1932.24,LIMIT,CANCELED,2025-07-30T11:30:53.149682
e55b6fa2-9135-403f-be75-866862349093,dummyex,BTCUSDT,sell,8,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.172706
08b72ee0-aed2-4b5c-85fe-f2ded7b2387f,dummyex,BTCUSDT,sell,1,1714.89,LIMIT,CANCELED,2025-07-30T11:30:53.195746
e53e556d-388a-4f9c-9c5f-9940f0e57ef4,dummyex,BTCUSDT,buy,5,1022.97,LIMIT,CANCELED,2025-07-30T11:30:53.218735
3b50e658-1bd5-4f48-94ad-fb4ba39ea59e,dummyex,BTCUSDT,sell,7,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.242085
a418c64f-19b5-48ef-b958-7878d3f057a5,dummyex,BTCUSDT,buy,9,1496.02,LIMIT,CANCELED,2025-07-30T11:30:53.265245
49ff7ea5-4841-4229-b95f-cd77b71a4a38,dummyex,BTCUSDT,sell,2,1995.85,LIMIT,CANCELED,2025-07-30T11:30:53.288358
401ce9ff-1177-441b-a4a7-84ae2e49ed91,dummyex,BTCUSDT,sell,7,1722.58,LIMIT,CANCELED,2025-07-30T11:30:53.311228
0eafa43b-9dc1-40bd-a71f-67805bef162c,dummyex,BTCUSDT,buy,2,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.334277
867cee16-fce3-4371-8bd4-a8448674b01d,dummyex,BTCUSDT,buy,6,1527.49,LIMIT,CANCELED,2025-07-30T11:30:53.356561
9a282a08-572e-482d-a35c-e81a74f17f88,dummyex,BTCUSDT,sell,8,1443.48,LIMIT,CANCELED,2025-07-30T11:30:53.379376
5611f637-9f1b-4589-ba97-f92b752ddef7,dummyex,BTCUSDT,sell,7,1450.83,LIMIT,CANCELED,2025-07-30T11:30:53.402224
66f7cfb8-3b66-4556-a52e-904c74caf9db,dummyex,BTCUSDT,buy,4,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.424944
1121c3e2-964b-4969-a0db-3ccebc3d5132,dummyex,BTCUSDT,buy,7,1807.84,LIMIT,CANCELED,2025-07-30T11:30:53.447460
a4b19b77-c1df-4b54-bb84-d1a8e65bfcfb,dummyex,BTCUSDT,buy,4,1671.82,LIMIT,CANCELED,2025-07-30T11:30:53.469859
a4d1afbf-9e40-45b2-998a-c2035e812e53,dummyex,BTCUSDT,buy,3,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.493134
29e14ec0-649e-472a-ab3e-0722091559cb,dummyex,BTCUSDT,sell,5,1244.17,LIMIT,CANCELED,2025-07-30T11:30:53.516711
f578aa3c-71c2-417a-90f4-9589283d14f9,dummyex,BTCUSDT,buy,10,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.542384
1ac1951e-f92d-4665-b73a-366d05275d91,dummyex,BTCUSDT,sell,3,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.565322
e1de85f7-41f4-48b2-8e9a-761375014ae7,dummyex,BTCUSDT,sell,6,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.592488
813db142-185c-4e14-9555-360f42b0855e,dummyex,BTCUSDT,sell,5,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.615108
67905e5c-3352-4ac2-8be5-5a69a0ae2b09,dummyex,BTCUSDT,buy,6,1097.94,LIMIT,CANCELED,2025-07-30T11:30:53.637755
c43b758f-e1a5-4105-91b2-323d6fb83983,dummyex,BTCUSDT,buy,9,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.660390
b945bcc1-f95a-4f67-83e7-48d7256182b1,dummyex,BTCUSDT,buy,8,1424.1,LIMIT,CANCELED,2025-07-30T11:30:53.682952
826ba090-21e9-4455-aeff-f1c914ced093,dummyex,BTCUSDT,sell,7,1830.52,LIMIT,CANCELED,2025-07-30T11:30:53.705607
a912159d-b6ad-4851-9a84-b9d9108b0e12,dummyex,BTCUSDT,buy,1,1442.18,LIMIT,CANCELED,2025-07-30T11:30:53.728110
07bb196f-c2b0-4b4c-9f7d-52c568592e2e,dummyex,BTCUSDT,sell,8,1403.85,LIMIT,CANCELED,2025-07-30T11:30:53.750734
b16a3d22-6f55-41bf-8eb3-e7e05264a087,dummyex,BTCUSDT,buy,5,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.773989
8312865b-96f9-4c74-8d3a-d0f4a8348b1d,dummyex,BTCUSDT,buy,9,1767.14,LIMIT,CANCELED,2025-07-30T11:30:53.796616
67cefab2-dcd0-4a77-9d0d-cec75f1afc30,dummyex,BTCUSDT,buy,4,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.819105
e589d412-3d46-4f84-8680-3d500b4f5d94,dummyex,BTCUSDT,buy,7,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.841916
bf43cd2e-a299-4ccc-8fb1-958fab8f2e89,dummyex,BTCUSDT,buy,7,1945.07,LIMIT,CANCELED,2025-07-30T11:30:53.864857
217944eb-1992-4f01-b19b-4111f08b5b7f,dummyex,BTCUSDT,sell,2,1726.18,LIMIT,CANCELED,2025-07-30T11:30:53.887936
1dd05cf9-8bc0-40cc-8d03-3a26afd28790,dummyex,BTCUSDT,buy,4,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.911064
16728127-786b-4df8-975f-d41c5d095439,dummyex,BTCUSDT,sell,1,1607.66,LIMIT,CANCELED,2025-07-30T11:30:53.934084
86c3456d-53a5-4a01-93ef-948cda934cb9,dummyex,BTCUSDT,sell,8,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.957143
707d5ac3-b695-41d0-b515-8659d93f94d4,dummyex,BTCUSDT,buy,3,MARKET,MARKET,CANCELED,2025-07-30T11:30:53.983302
7869ac63-cedf-4d1c-a526-467e4a1ab2c8,dummyex,BTCUSDT,buy,7,1414.65,LIMIT,CANCELED,2025-07-30T11:30:54.010858
0bc2b057-8bb0-4895-81e9-947e1be62abd,dummyex,BTCUSDT,sell,7,1135.39,LIMIT,CANCELED,2025-07-30T11:30:54.034167
5ce0511d-3ab1-4b00-9648-04f741e7085a,dummyex,BTCUSDT,sell,8,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.057202
cb09665e-227b-43c9-be30-ec38a291ed9b,dummyex,BTCUSDT,buy,7,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.079857
7b583af8-05f5-4c4a-881f-454627d6dbe8,dummyex,BTCUSDT,sell,1,1001.78,LIMIT,CANCELED,2025-07-30T11:30:54.102742
465061e8-dd7f-48a6-8716-4c3adea842ea,dummyex,BTCUSDT,sell,4,1832.16,LIMIT,CANCELED,2025-07-30T11:30:54.125524
5a956916-fd80-4896-acb7-730db2424d94,dummyex,BTCUSDT,buy,7,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.150972
b206dd9c-993a-422e-86a8-0600845b8d76,dummyex,BTCUSDT,sell,4,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.173779
30649782-04c8-42cf-9b57-d1f57edbd2ef,dummyex,BTCUSDT,buy,7,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.196419
0757001e-8757-4d35-8d49-5d9e7d32b429,dummyex,BTCUSDT,buy,1,1340.93,LIMIT,CANCELED,2025-07-30T11:30:54.218902
d8a535a2-2ac3-46f6-bdac-0bfe3ee807da,dummyex,BTCUSDT,buy,2,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.241397
d2669857-b6aa-449f-93dc-9321c3cfac65,dummyex,BTCUSDT,buy,6,1442.37,LIMIT,CANCELED,2025-07-30T11:30:54.264496
f727bf3e-9cc1-4a11-9783-bfc4f5a9088d,dummyex,BTCUSDT,sell,8,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.287382
7013f0bf-e59d-41c3-8a4f-f8efb9f794e2,dummyex,BTCUSDT,buy,10,1786.26,LIMIT,CANCELED,2025-07-30T11:30:54.310229
46160127-e6c2-42df-b608-545e4176c6fc,dummyex,BTCUSDT,sell,7,1815.62,LIMIT,CANCELED,2025-07-30T11:30:54.333009
62c91a51-f06b-45a7-8bb2-76b7cb0b6514,dummyex,BTCUSDT,buy,10,1530.82,LIMIT,CANCELED,2025-07-30T11:30:54.355775
e9bcc42d-9082-45f0-9852-f18d3b8feb6b,dummyex,BTCUSDT,buy,3,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.378595
e423f353-bcf1-4069-a8aa-dfaca9a860a9,dummyex,BTCUSDT,buy,9,1670.72,LIMIT,CANCELED,2025-07-30T11:30:54.401756
d8fa4149-fde6-4c35-8185-0c1b9389c0c7,dummyex,BTCUSDT,sell,9,1893.2,LIMIT,CANCELED,2025-07-30T11:30:54.425400
ba834350-ce37-482b-9d58-6826e86abc13,dummyex,BTCUSDT,buy,8,1367.35,LIMIT,CANCELED,2025-07-30T11:30:54.448374
6c3e3d33-8043-4d82-94ea-99c9cc0284d0,dummyex,BTCUSDT,sell,4,1569.88,LIMIT,CANCELED,2025-07-30T11:30:54.471315
a496c83d-6fe0-4cd9-9e54-fd97ba161493,dummyex,BTCUSDT,sell,6,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.494132
b8f3897c-cb3e-4a4b-a1d8-c9756dac14de,dummyex,BTCUSDT,buy,3,1072.91,LIMIT,CANCELED,2025-07-30T11:30:54.518401
21fe7ba9-3b74-4f0f-ab64-131dca408699,dummyex,BTCUSDT,sell,7,1404.94,LIMIT,CANCELED,2025-07-30T11:30:54.541211
349f6fd3-6998-4561-aaa1-04614a52b2d1,dummyex,BTCUSDT,sell,2,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.565659
894dea0f-71e3-468b-964c-d8f83b9f4413,dummyex,BTCUSDT,buy,4,1173.9,LIMIT,CANCELED,2025-07-30T11:30:54.593830
4dcb1b97-21c4-4fc8-94a1-3f38c483f171,dummyex,BTCUSDT,sell,5,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.618719
b1f29763-5aba-460b-87ec-0acf947c5670,dummyex,BTCUSDT,sell,3,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.641872
dca35640-d91e-4480-8da0-23114b5c342e,dummyex,BTCUSDT,buy,1,1939.18,LIMIT,CANCELED,2025-07-30T11:30:54.664872
38b96902-b132-42cb-8e9d-32b4dfcd6329,dummyex,BTCUSDT,buy,3,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.687989
5c004ed4-2db0-49f2-af2e-b6cfbdad8973,dummyex,BTCUSDT,buy,7,1510.81,LIMIT,CANCELED,2025-07-30T11:30:54.710507
33d049e5-6f47-448f-a139-272d02bd1930,dummyex,BTCUSDT,sell,5,1277.35,LIMIT,CANCELED,2025-07-30T11:30:54.733189
462cdbe5-01c8-4e90-9e0e-aa7eced84989,dummyex,BTCUSDT,sell,7,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.755787
7e226d3d-ca6a-4c1f-87b8-92ee384259d6,dummyex,BTCUSDT,buy,8,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.779357
fe220759-40f6-440e-bbb7-ac76867194f8,dummyex,BTCUSDT,buy,8,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.802385
88a2e2d1-c6e6-4aec-97ea-9398a250c84c,dummyex,BTCUSDT,buy,6,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.825311
5e550a0b-0243-4beb-b17f-a776eb1e22c1,dummyex,BTCUSDT,buy,7,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.848168
df2aa243-7cab-4ca1-ad8c-eeee3ba3048d,dummyex,BTCUSDT,sell,10,1849.73,LIMIT,CANCELED,2025-07-30T11:30:54.870990
c5a2eb1f-bd57-4979-be2e-1d7ed59c679c,dummyex,BTCUSDT,sell,9,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.893955
b4004eae-90ce-4b40-92cb-8faa9398c6da,dummyex,BTCUSDT,sell,8,1679.48,LIMIT,CANCELED,2025-07-30T11:30:54.918159
b9feaf9a-ca8b-44fc-a0b0-b490854ddf31,dummyex,BTCUSDT,buy,3,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.942611
eaf53d00-1c47-4341-bb71-071dcc58cb68,dummyex,BTCUSDT,buy,2,1171.67,LIMIT,CANCELED,2025-07-30T11:30:54.967773
21015c58-efa1-461c-ab5b-e5be84ef347f,dummyex,BTCUSDT,sell,4,MARKET,MARKET,CANCELED,2025-07-30T11:30:54.992539
1c737bf6-294b-43bb-9b7f-485b5bd19aad,dummyex,BTCUSDT,sell,7,1305.76,LIMIT,CANCELED,2025-07-30T11:30:55.019988
58326d17-b52a-46e3-b367-0b631a39d7c4,dummyex,BTCUSDT,buy,5,MARKET,MARKET,CANCELED,2025-07-30T11:30:55.046169
9df9a8a2-0843-4eda-bf47-8da28e3a592e,dummyex,BTCUSDT,buy,7,MARKET,MARKET,CANCELED,2025-07-30T11:30:55.074289
95ed5144-c09e-4adb-b44b-2c40cade0d5c,dummyex,BTCUSDT,sell,10,1418.54,LIMIT,CANCELED,2025-07-30T11:30:55.103341
2b14d2b6-fbde-4344-8293-5667954d07a9,dummyex,BTCUSDT,buy,7,1113.4,LIMIT,CANCELED,2025-07-30T11:30:55.127090
20742024-b719-49a2-a81a-b4343e086c6e,dummyex,BTCUSDT,buy,8,1810.88,LIMIT,CANCELED,2025-07-30T11:30:55.150713
11734782-dedf-41d5-b1ab-8392d14e5054,dummyex,BTCUSDT,buy,3,1753.33,LIMIT,CANCELED,2025-07-30T11:30:55.173903
71634a17-c46b-4699-8a12-7d660f29bf6f,dummyex,BTCUSDT,sell,10,1943.19,LIMIT,CANCELED,2025-07-30T11:30:55.197009
bbe7990e-9d71-4499-aea9-2a5a03bf4324,dummyex,BTCUSDT,buy,4,MARKET,MARKET,CANCELED,2025-07-30T11:30:55.219821
6b5cfd70-9114-4b47-932e-aed8703e965f,dummyex,BTCUSDT,buy,8,MARKET,MARKET,CANCELED,2025-07-30T11:30:55.242914
20828a06-a87e-40b1-bb0e-d14c8c25cb6c,dummyex,BTCUSDT,sell,4,1378.37,LIMIT,CANCELED,2025-07-30T11:30:55.266546
c0e5593d-936e-4d60-8ea6-a18fded6b2b5,dummyex,BTCUSDT,buy,9,MARKET,MARKET,CANCELED,2025-07-30T11:33:46.906808
ff7ebe77-817e-48c4-a4a8-ce6fb9358cc5,dummyex,BTCUSDT,sell,10,1857.34,LIMIT,CANCELED,2025-07-30T11:33:46.934648
ff777f76-d305-4beb-bdb9-c6940d21b7a9,dummyex,BTCUSDT,buy,6,1964.43,LIMIT,CANCELED,2025-07-30T11:33:46.959071
e39f9bbd-b10a-4c9f-a804-9e3e0b49e962,dummyex,BTCUSDT,buy,2,MARKET,MARKET,CANCELED,2025-07-30T11:33:46.982622
707969e7-8133-4aaf-8e91-821277c8fe44,dummyex,BTCUSDT,buy,10,1830.94,LIMIT,CANCELED,2025-07-30T11:33:47.006757
59b9f4b8-d147-414c-9efb-6ec6f6f8c6a2,dummyex,BTCUSDT,buy,10,1868.17,LIMIT,CANCELED,2025-07-30T11:33:47.030230
d4942ed6-cbde-4491-ae63-d14115b030be,dummyex,BTCUSDT,sell,2,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.053236
4c290026-4b9f-4cdb-a148-734066bf6111,dummyex,BTCUSDT,buy,2,1599.38,LIMIT,CANCELED,2025-07-30T11:33:47.076628
852c18d7-bdf3-4172-9153-8c01e1d81f95,dummyex,BTCUSDT,buy,3,1095.38,LIMIT,CANCELED,2025-07-30T11:33:47.100427
8d6b1370-b51a-4661-9db0-35a5f8ba968d,dummyex,BTCUSDT,buy,4,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.123842
3bf94114-f4a7-4bb5-a069-fe1706d35aaf,dummyex,BTCUSDT,sell,3,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.146889
38cf4795-d9f4-434d-b7b0-d311a6489b88,dummyex,BTCUSDT,buy,5,1375.89,LIMIT,CANCELED,2025-07-30T11:33:47.171457
103ae96e-0cae-4e37-bc4d-0b6ff125a23f,dummyex,BTCUSDT,sell,3,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.194391
f736a481-81e2-4144-8172-bf0f7c950501,dummyex,BTCUSDT,buy,4,1874.58,LIMIT,CANCELED,2025-07-30T11:33:47.217091
132a44dd-6f03-4ac4-8c20-b7e072b264bb,dummyex,BTCUSDT,sell,4,1877.33,LIMIT,CANCELED,2025-07-30T11:33:47.239890
1db1b350-6d22-4258-902d-b40e41c923c5,dummyex,BTCUSDT,sell,2,1246.37,LIMIT,CANCELED,2025-07-30T11:33:47.263099
138e7534-e997-4c10-b39f-fa03c884a274,dummyex,BTCUSDT,sell,4,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.286787
d9fa8976-7543-4c99-b721-e25db6d6560b,dummyex,BTCUSDT,sell,5,1624.57,LIMIT,CANCELED,2025-07-30T11:33:47.311804
f6aefc1f-7728-40cc-b48c-dfc4e1149226,dummyex,BTCUSDT,sell,10,1631.91,LIMIT,CANCELED,2025-07-30T11:33:47.335508
8283164b-38bf-4c22-9e4f-4c80baf0a700,dummyex,BTCUSDT,sell,5,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.359159
5781e228-c02f-4601-a9c5-070b0af7df55,dummyex,BTCUSDT,sell,2,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.383839
55bc9e19-895e-4170-8d85-8961a5dde9f8,dummyex,BTCUSDT,buy,4,1001.37,LIMIT,CANCELED,2025-07-30T11:33:47.407518
01d27e8a-7e2e-4543-a4a8-47b64f322c62,dummyex,BTCUSDT,sell,1,1966.95,LIMIT,CANCELED,2025-07-30T11:33:47.431980
6ac6f8ff-ec8c-4272-bbb6-f7a55d303bbe,dummyex,BTCUSDT,buy,1,1990.75,LIMIT,CANCELED,2025-07-30T11:33:47.455894
094e4fe4-3cf9-4349-860f-5af4a8384da1,dummyex,BTCUSDT,sell,6,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.479111
287e8850-3c3e-4bb6-a3d2-b806d791d7d9,dummyex,BTCUSDT,sell,4,1127.61,LIMIT,CANCELED,2025-07-30T11:33:47.504524
d46d8a04-8117-46f5-8fa2-1e18f0004bdb,dummyex,BTCUSDT,sell,5,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.528863
aaeff122-5846-4547-be21-4fb066739f8f,dummyex,BTCUSDT,sell,4,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.552300
d8b18f0a-6802-4ebd-988a-6297b36d7410,dummyex,BTCUSDT,sell,6,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.576782
c233028a-a1c1-444f-a79d-9314153d5cfb,dummyex,BTCUSDT,sell,2,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.601466
021285c3-a28a-4406-bac6-9df077abf08e,dummyex,BTCUSDT,sell,4,1193.17,LIMIT,CANCELED,2025-07-30T11:33:47.625953
1aef6458-b9d1-4387-846f-9dbbbfe0a2e2,dummyex,BTCUSDT,buy,10,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.651114
3a95db90-bd40-40b7-8f29-75feec2ca01d,dummyex,BTCUSDT,buy,3,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.675751
6488903a-0592-4b29-a8c3-dd9725aad5a3,dummyex,BTCUSDT,sell,8,1027.19,LIMIT,CANCELED,2025-07-30T11:33:47.700172
b13b2eed-ecdf-4d74-bbc9-e60a025d53d4,dummyex,BTCUSDT,buy,10,1052.38,LIMIT,CANCELED,2025-07-30T11:33:47.725169
1fac8d38-30e0-46f2-b298-43d6a0b113dd,dummyex,BTCUSDT,buy,7,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.750453
35d3e91e-7a1e-47a2-b489-20e5692bfd73,dummyex,BTCUSDT,buy,9,1675.98,LIMIT,CANCELED,2025-07-30T11:33:47.775254
c6012233-0a79-4587-9f8f-a375e4326805,dummyex,BTCUSDT,sell,5,1435.19,LIMIT,CANCELED,2025-07-30T11:33:47.799423
3b65fc9b-7dfe-4d1c-ba20-91065d0d32cd,dummyex,BTCUSDT,buy,6,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.823186
1a84ae26-9484-4307-9054-ae56a8a4ef73,dummyex,BTCUSDT,sell,9,1876.62,LIMIT,CANCELED,2025-07-30T11:33:47.847180
22247925-cca7-4a5e-9469-b3afcbdb2918,dummyex,BTCUSDT,sell,1,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.871186
1654e862-4f97-452b-9166-93945d88c840,dummyex,BTCUSDT,sell,7,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.895421
92e9cbf3-8822-40d5-b23c-82cef072bf5a,dummyex,BTCUSDT,buy,9,1246.89,LIMIT,CANCELED,2025-07-30T11:33:47.919901
887c7a05-5f41-4fc2-9552-08e64d26479e,dummyex,BTCUSDT,sell,1,1329.12,LIMIT,CANCELED,2025-07-30T11:33:47.944420
78e4bd6b-863f-4c56-9a54-480f633776e1,dummyex,BTCUSDT,sell,8,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.968651
2b3ba88f-fa8a-48bd-a649-3c51810a06eb,dummyex,BTCUSDT,sell,10,MARKET,MARKET,CANCELED,2025-07-30T11:33:47.992547
fc75ac03-fcb8-439e-b36f-7c5dc5ec6e38,dummyex,BTCUSDT,sell,8,1460.37,LIMIT,CANCELED,2025-07-30T11:33:48.017567
308855e8-0a06-4743-8722-6d9b2120bbad,dummyex,BTCUSDT,buy,3,MARKET,MARKET,CANCELED,2025-07-30T11:33:48.041124
87dea62f-cf46-4dc4-9f8c-d094ae88fce8,dummyex,BTCUSDT,sell,6,1438.73,LIMIT,CANCELED,2025-07-30T11:33:48.064799
640c8d69-b021-4c9e-aba9-542ad19ec3a5,dummyex,BTCUSDT,sell,2,1017.44,LIMIT,CANCELED,2025-07-30T11:33:48.088846
194a1722-1b45-4076-be6c-975b8be413b6,dummyex,BTCUSDT,buy,10,1212.72,LIMIT,CANCELED,2025-07-30T11:33:48.112565
7737ff74-f268-44b1-84f5-c627474be748,dummyex,BTCUSDT,sell,1,MARKET,MARKET,CANCELED,2025-07-30T11:33:48.136004
d264d8aa-a0b0-45e9-9d43-525ad1c9efcd,dummyex,BTCUSDT,buy,8,1202.67,LIMIT,CANCELED,2025-07-30T11:33:48.221620
ef3ccbf3-f776-4a52-871b-b042274a0684,dummyex,BTCUSDT,sell,10,MARKET,MARKET,CANCELED,2025-07-30T11:33:48.257491
ee0785d4-5cd6-4680-8668-7d45f0258fe8,dummyex,BTCUSDT,sell,6,MARKET,MARKET,CANCELED,2025-07-30T11:33:48.282453
da5b378e-68e5-4a53-8fe3-3a8f12fcf161,dummyex,BTCUSDT,buy,8,1903.14,LIMIT,CANCELED,2025-07-30T11:33:48.307497
